date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,StDev,Min,Q1,Median,Q3,Max
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Overall,62235559655.3804,11422178301.5171,21193867624.1369,54130074071.7998,61768643580.3778,69987101603.1538,102267242814.523
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Neonatal Combined,1886311842.57505,2649036126.88613,-4946053292.72436,-70271493.1576795,1714865157.74012,3629937042.7874,13314248440.4526
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Juvenile Combined,15215251327.3948,4261250666.07317,3607627693.78589,12104208925.9056,14930876384.6919,18087548768.8926,32600496156.6256
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Adult Combined,45133996485.4106,6087185683.49257,22079242282.4702,40940298277.1151,45008634304.9949,49169372251.461,66731365604.4363
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Female Combined,30814579294.6352,5845758226.43894,10039783035.0074,26666421015.5212,30661308331.2881,34789740621.9969,52241350643.068
2023-08-14,16:29,AL,10000,CLM,G,PPR,Gross Margin,Male Combined,31420980360.7452,6761403243.79802,11005902639.0339,26610862283.5222,31099790633.9462,35998449326.2724,58307617257.037
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Neonatal Female,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Neonatal Male,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Adult Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Adult Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Overall,23735855.9738407,3950643.71917729,12089640.6970819,20880406.728228,23650806.7789493,26480645.09588,36019176.9709619
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Neonatal Combined,23735855.9738407,3950643.71917729,12089640.6970819,20880406.728228,23650806.7789493,26480645.09588,36019176.9709619
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Adult Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Female Combined,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Births,Male Combined,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Juvenile Female,9013588.49127049,1051133.24895605,5901436.50238473,8255379.5560004,8991573.74569325,9747039.49756322,12269086.887291
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Juvenile Male,8171115.61627401,1051028.38484955,5057744.76350534,7412318.46990459,8147685.59036895,8902428.67348616,11422674.7254477
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Adult Female,6639016.47341586,445858.102887373,5281384.08489812,6318028.23297518,6629662.98241717,6950075.53847353,8013977.79035937
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Adult Male,4659654.4218216,410263.66532302,3421505.77775398,4364526.97882934,4650685.51094332,4945997.48931263,5923142.12789026
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Overall,28483375.002782,2957728.4604451,19662071.1285422,26350047.6916733,28424248.254645,30542595.6780187,37628881.5309884
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Juvenile Combined,17184704.1075445,2102158.20530447,10959181.2658901,15666259.8244516,17140016.6142866,18649003.0838537,23691761.6127387
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Adult Combined,11298670.8952375,856089.492193821,8702889.8626521,10683283.4902829,11281761.4299096,11896382.6126219,13937119.9182496
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Female Combined,15652604.9646863,1496609.82798016,11182820.5872829,14573852.4363804,15621581.9596289,16695770.0968457,20283064.6776504
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth in,Male Combined,12830770.0380956,1461135.22370707,8479250.54125932,11776385.7935859,12801334.8089953,13846728.034683,17345816.853338
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Neonatal Female,9013588.49127049,1051133.24895605,5901436.50238473,8255379.5560004,8991573.74569325,9747039.49756322,12269086.887291
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Neonatal Male,8171115.61627401,1051028.38484955,5057744.76350534,7412318.46990459,8147685.59036895,8902428.67348616,11422674.7254477
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Juvenile Female,6639016.47341586,445858.102887373,5281384.08489812,6318028.23297518,6629662.98241717,6950075.53847353,8013977.79035937
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Juvenile Male,4659654.4218216,410263.66532302,3421505.77775398,4364526.97882934,4650685.51094332,4945997.48931263,5923142.12789026
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Adult Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Adult Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Overall,28483375.002782,2957728.4604451,19662071.1285422,26350047.6916733,28424248.254645,30542595.6780187,37628881.5309884
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Neonatal Combined,17184704.1075445,2102158.20530447,10959181.2658901,15666259.8244516,17140016.6142866,18649003.0838537,23691761.6127387
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Juvenile Combined,11298670.8952375,856089.492193821,8702889.8626521,10683283.4902829,11281761.4299096,11896382.6126219,13937119.9182496
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Adult Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Female Combined,15652604.9646863,1496609.82798016,11182820.5872829,14573852.4363804,15621581.9596289,16695770.0968457,20283064.6776504
2023-08-14,16:29,AL,10000,Past,G,PPR,Growth out,Male Combined,12830770.0380956,1461135.22370707,8479250.54125932,11776385.7935859,12801334.8089953,13846728.034683,17345816.853338
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Neonatal Female,116259.234347225,60123.7670635855,10914.2618200495,69431.7913369025,107100.01118738,155671.077990205,341327.597532942
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Neonatal Male,105398.750956505,54892.2517199249,9491.09149978245,62510.4216705394,96915.0703229703,141074.425649123,316585.343592523
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Juvenile Female,86517.1455949216,44988.0654362569,9968.10932719472,51404.4487212525,79938.4694953107,115842.29270905,262897.477823934
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Juvenile Male,60739.195847253,31854.2341965709,6736.11452100109,35910.691017008,55871.144876153,81395.6639096375,189180.550679779
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Adult Female,246061.317377334,125431.826137642,31529.140818921,148795.916278303,229142.340546424,330943.623145544,708802.09527925
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Adult Male,52710.5790051327,25632.690046214,6129.04347098693,32241.0542760836,50008.2380280895,70372.250839561,145114.770107619
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Overall,667686.223128371,191256.421523869,183914.435426968,527104.12482003,655471.963947379,793741.141905446,1523000.70059334
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Neonatal Combined,221657.98530373,115007.15451135,20405.3533198319,131957.38241641,204050.01728214,296796.655274493,657612.550234613
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Juvenile Combined,147256.341442175,76823.8354679251,16704.2238481958,87311.0749504522,136099.747084578,197389.380482462,452078.028503713
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Adult Combined,298771.896382467,128671.943450299,46712.1871795704,199391.418998484,281282.950311925,382481.975978,762213.884685043
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Female Combined,448837.69731948,147238.481371987,85587.0161939184,340612.267767264,435141.771165396,544475.63912288,1146715.65450846
2023-08-14,16:29,AL,10000,Past,G,PPR,Deaths,Male Combined,218848.525808891,69588.0853059333,46418.2137844591,166829.638125847,212496.601482112,264717.788849545,540228.871190698
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Juvenile Female,431536.070772031,28980.7766876793,343289.965518378,410671.835143387,430928.093857116,451754.910000779,520908.556373359
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Juvenile Male,1467791.1428738,129233.054576752,1077774.3199925,1374825.99833124,1464965.93594715,1557989.20913348,1865789.77028543
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Adult Female,2152794.7890458,14453.1781620023,2104803.76290556,2142713.60444799,2152809.65571181,2162941.57484322,2201876.39341811
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Adult Male,3275131.02861467,53389.8304623456,3114866.8944433,3236608.71332796,3274031.1431763,3312515.62667207,3441651.49713045
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Overall,7327253.03130631,224201.459560531,6640734.94285975,7165372.50985483,7322219.12247464,7484735.37593521,8025023.76468896
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Juvenile Combined,1899327.21364583,158210.25531265,1421064.28551088,1785638.48229249,1896010.39352713,2010018.79300957,2386698.32665879
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Adult Combined,5427925.81766048,66421.6307586845,5219670.65734886,5380097.60447499,5426841.86176973,5475133.87166496,5643527.89054856
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Female Combined,2584330.85981784,42281.536042334,2448093.72842394,2553591.15897767,2583645.89821965,2614305.77718112,2719976.59928812
2023-08-14,16:29,AL,10000,Past,G,PPR,Offtakes,Male Combined,4742922.17148848,182392.938380379,4192641.2144358,4612131.36347919,4738675.55085387,4870844.48699471,5306506.12093023
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Juvenile Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Juvenile Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Adult Female,1839995.546193,12353.1437282072,1798977.57513296,1831379.14910084,1840008.25274514,1848668.01268651,1881945.63540009
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Adult Male,1299655.17008519,21186.4406596609,1236058.29144575,1284368.5370349,1299218.70760964,1314490.32804447,1365734.72108351
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Overall,3139650.71627818,32560.3566126403,3035035.86657871,3116208.59166054,3139082.8079411,3162911.25248096,3247680.3564836
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Juvenile Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Adult Combined,3139650.71627818,32560.3566126403,3035035.86657871,3116208.59166054,3139082.8079411,3162911.25248096,3247680.3564836
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Female Combined,1839995.546193,12353.1437282072,1798977.57513296,1831379.14910084,1840008.25274514,1848668.01268651,1881945.63540009
2023-08-14,16:29,AL,10000,Past,G,PPR,Culls,Male Combined,1299655.17008519,21186.4406596609,1236058.29144575,1284368.5370349,1299218.70760964,1314490.32804447,1365734.72108351
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Neonatal Female,20997775.7125381,3039628.64194492,12010082.195818,18804112.4856781,20933398.9472772,23116865.0051624,30437809.4535442
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Neonatal Male,20144442.3541509,3039616.04353071,11157265.743626,17951165.0319917,20080682.2946543,22263732.6376523,29583397.2510596
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Juvenile Female,16170658.1810533,1531508.26256988,11660450.1223818,15064608.0273867,16136376.8511253,17240532.5905888,20899023.2637674
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Juvenile Male,14359300.3768167,1595765.38607307,9644055.76188544,13209069.7848784,14326497.5364288,15470912.8301625,19281858.2327693
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Adult Female,10877868.126032,485479.326911311,9443841.01715202,10533359.2851195,10866237.881871,11214522.3589591,12516101.5349836
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Adult Male,9287151.19952659,485616.899199104,7818606.06372286,8936948.87195301,9277148.30618583,9626787.69758929,10790803.7822438
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Overall,91837195.9501175,10161574.3388445,61871889.0888234,84522557.1064254,91622858.4361556,98874808.9096526,122979344.559741
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Neonatal Combined,41142218.0666889,6079244.46835624,23167347.9394441,36755619.4250501,41013946.8891135,45379907.7275412,60021206.7046039
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Juvenile Combined,30529958.55787,3127257.44871754,21304505.8842672,28274802.1236804,30464445.1980688,32711806.9601991,40180881.4965366
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Adult Combined,20165019.3255586,964320.726687744,17379921.4645413,19473834.4231035,20152103.1003994,20832642.9894217,23296238.1821486
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Female Combined,48046302.0196234,5042504.89661513,33251961.5195891,44414646.0222024,47929594.1390351,51544751.4848991,63457803.3533602
2023-08-14,16:29,AL,10000,Past,G,PPR,Sum,Male Combined,43790893.9304941,5119711.4602651,28619927.5692343,40100023.4380455,43687097.907399,47352063.497858,59535974.3152356
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Neonatal Female,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Neonatal Male,11867927.9869204,1975321.85958864,6044820.34854096,10440203.364114,11825403.3894747,13240322.54794,18009588.4854809
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Juvenile Female,9013588.49127049,1051133.24895605,5901436.50238473,8255379.5560004,8991573.74569325,9747039.49756322,12269086.887291
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Juvenile Male,8171115.61627401,1051028.38484955,5057744.76350534,7412318.46990459,8147685.59036895,8902428.67348616,11422674.7254477
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Adult Female,6639016.47341586,445858.102887373,5281384.08489812,6318028.23297518,6629662.98241717,6950075.53847353,8013977.79035937
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Adult Male,4659654.4218216,410263.66532302,3421505.77775398,4364526.97882934,4650685.51094332,4945997.48931263,5923142.12789026
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Overall,52219230.9766227,6907666.62213699,31751711.8256241,47241563.5536192,52058853.2427599,57024756.3815117,73578252.1987255
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Neonatal Combined,23735855.9738407,3950643.71917729,12089640.6970819,20880406.728228,23650806.7789493,26480645.09588,36019176.9709619
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Juvenile Combined,17184704.1075445,2102158.20530447,10959181.2658901,15666259.8244516,17140016.6142866,18649003.0838537,23691761.6127387
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Adult Combined,11298670.8952375,856089.492193821,8702889.8626521,10683283.4902829,11281761.4299096,11896382.6126219,13937119.9182496
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Female Combined,27520532.9516067,3471506.23520722,17227640.9358238,25019958.3214331,27440436.1779807,29937778.31705,38257750.011519
2023-08-14,16:29,AL,10000,Past,G,PPR,Inflow,Male Combined,24698698.025016,3436168.19095209,14524070.8898003,22222602.7158098,24618722.0889504,27087016.0887701,35320502.1872066
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Neonatal Female,9129847.72561771,1064579.38570235,5965261.84727707,8361434.01156863,9108965.26009159,9873059.27523237,12428220.9680633
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Neonatal Male,8276514.36723051,1064539.0142779,5112445.39508508,7507427.16923713,8256418.27787599,9019455.60587216,11573808.7655787
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Juvenile Female,7157069.68978281,480701.564467892,5759013.61999702,6808814.98024986,7148824.23055383,7495822.77312386,8663991.99631268
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Juvenile Male,6188184.76054265,544858.92755835,4586310.9983801,5793737.54762539,6177370.99523283,6569848.55565736,7875049.95362937
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Adult Female,4238851.65261613,115815.472139315,3987228.07750388,4149213.77625546,4223635.01965775,4315515.54507136,4696965.51003272
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Adult Male,4627496.77770499,77038.7981249511,4397100.28596887,4572812.60565117,4625901.78751211,4681568.91805904,4907541.31950042
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Overall,39617964.9734948,3256302.86099645,30120177.2631993,37273035.0700274,39563246.49815,41879994.3918855,49629074.6037716
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Neonatal Combined,17406362.0928482,2129117.78038741,11077707.2423621,15869741.318333,17364897.8654274,18892762.7529733,24002029.733642
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Juvenile Combined,13345254.4503255,1025513.86413391,10345324.6183771,12599993.1364544,13326467.9666953,14063910.3072449,16539041.949942
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Adult Combined,8866348.43032113,153142.638341993,8409830.73492813,8756481.34424815,8857196.9603526,8965931.84511009,9438316.10466019
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Female Combined,20525769.0680167,1574550.66298761,16024320.5837653,19394532.1139149,20503857.9330542,21624939.4000125,25448357.2634069
2023-08-14,16:29,AL,10000,Past,G,PPR,Outflow,Male Combined,19092195.9054782,1683876.93131937,14095856.6794341,17875587.9184123,19064502.309564,20266342.6327437,24271705.7567659
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Neonatal Female,2738080.26130264,911651.881986969,79558.5012638883,2077465.3022644,2712597.23349819,3370899.41370328,5629754.64058763
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Neonatal Male,3591413.61968984,911599.600530663,932374.953455883,2930218.5083568,3566383.1599034,4224551.14076775,6481399.06791084
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Juvenile Female,1856518.80148768,571307.83642949,142422.882387713,1444388.49086126,1842698.33356284,2255332.25783061,3639150.51081464
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Juvenile Male,1982930.85573136,506553.714831936,471433.76512524,1617639.56516794,1971329.58514088,2335994.96850729,3563491.21812618
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Adult Female,2400164.82079972,434413.588802308,981338.968406939,2088872.28107712,2393386.48992116,2706318.00477755,3842376.47019784
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Adult Male,32157.6441166039,335676.526158564,-975594.508214892,-210030.539893503,24836.8745624049,267168.364635598,1074572.88199521
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Overall,12601266.0031278,3658024.0467191,1631534.56242477,9954542.98445727,12512835.8464814,15183612.6393317,24177159.8377099
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Neonatal Combined,6329493.88099248,1823250.75928508,1011933.45471977,5007316.60479541,6279268.24466874,7595274.64274825,12111153.7084985
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Juvenile Combined,3839449.65721903,1077848.0694236,613856.647512953,3061659.88517019,3813529.53744878,4590841.56498066,7202641.72894081
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Adult Combined,2432322.46491633,763393.285748873,5744.46019204683,1877812.57519175,2420865.57572556,2976795.62500697,4907379.19113376
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Female Combined,6994763.88359004,1906377.46273056,1203320.35205854,5611331.49662972,6950814.39439784,8344611.36360242,13057696.6696777
2023-08-14,16:29,AL,10000,Past,G,PPR,Difference,Male Combined,5606502.1195378,1753265.88865208,428214.210366231,4340447.8546943,5563161.06134789,6825206.46959036,11119463.1680322
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Neonatal Female,5669738.26130264,911651.881986969,3011216.50126389,5009123.3022644,5644255.23349819,6302557.41370328,8561412.64058764
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Neonatal Male,5565625.61968984,911599.600530663,2906586.95345588,4904430.5083568,5540595.1599034,6198763.14076775,8455611.06791084
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Juvenile Female,4420380.80148768,571307.83642949,2706284.88238771,4008250.49086126,4406560.33356284,4819194.25783061,6203012.51081464
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Juvenile Male,3516727.85573136,506553.714831936,2005230.76512524,3151436.56516794,3505126.58514088,3869791.96850729,5097288.21812618
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Adult Female,18141954.8207997,434413.588802308,16723128.9684069,17830662.2810771,18135176.4899212,18448108.0047775,19584166.4701978
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Adult Male,5587733.6441166,335676.526158564,4579981.49178511,5345545.4601065,5580412.8745624,5822744.3646356,6630148.88199521
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Overall,42902161.0031278,3658024.0467191,31932429.5624248,40255437.9844573,42813730.8464814,45484507.6393317,54478054.83771
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Neonatal Combined,11235363.8809925,1823250.75928508,5917803.45471977,9913186.60479541,11185138.2446687,12501144.6427482,17017023.7084985
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Juvenile Combined,7937108.65721903,1077848.0694236,4711515.64751295,7159318.88517019,7911188.53744878,8688500.56498066,11300300.7289408
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Adult Combined,23729688.4649163,763393.285748873,21303110.460192,23175178.5751918,23718231.5757256,24274161.625007,26204745.1911338
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Female Combined,28232073.88359,1906377.46273056,22440630.3520585,26848641.4966297,28188124.3943978,29581921.3636024,34295006.6696777
2023-08-14,16:29,AL,10000,Past,G,PPR,Population,Male Combined,14670087.1195378,1753265.88865208,9491799.21036623,13404032.8546943,14626746.0613479,15888791.4695904,20183048.1680322
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Neonatal Female,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Neonatal Male,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Juvenile Female,431536.070772031,28980.7766876793,343289.965518378,410671.835143387,430928.093857116,451754.910000779,520908.556373359
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Juvenile Male,1467791.1428738,129233.054576752,1077774.3199925,1374825.99833124,1464965.93594715,1557989.20913348,1865789.77028543
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Adult Female,2152794.7890458,14453.1781620023,2104803.76290556,2142713.60444799,2152809.65571181,2162941.57484322,2201876.39341811
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Adult Male,4574786.19869986,74576.2711220066,4350925.18588905,4520977.25036286,4573249.85078595,4627005.95471654,4807386.21821396
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Overall,8626908.2013915,245310.546451415,7876793.2343055,8449945.78972594,8621833.51743614,8799538.41801576,9390387.39589721
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Neonatal Combined,0,0,0,0,0,0,0
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Juvenile Combined,1899327.21364583,158210.25531265,1421064.28551088,1785638.48229249,1896010.39352713,2010018.79300957,2386698.32665879
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Adult Combined,6727580.98774567,87519.5497154569,6455728.94879462,6664462.80159581,6725505.58287941,6789369.26411223,7009262.61163207
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Female Combined,2584330.85981784,42281.536042334,2448093.72842394,2553591.15897767,2583645.89821965,2614305.77718112,2719976.59928812
2023-08-14,16:29,AL,10000,Past,G,PPR,Num Offtake,Male Combined,6042577.34157366,203521.497299173,5428699.50588156,5896537.04250062,6038015.10357205,6184935.957048,6671869.75213848
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Neonatal Female,2738080.26130264,911651.881986969,79558.5012638883,2077465.3022644,2712597.23349819,3370899.41370328,5629754.64058763
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Neonatal Male,3591413.61968984,911599.600530663,932374.953455883,2930218.5083568,3566383.1599034,4224551.14076775,6481399.06791084
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Juvenile Female,1856518.80148768,571307.83642949,142422.882387713,1444388.49086126,1842698.33356284,2255332.25783061,3639150.51081464
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Juvenile Male,1982930.85573136,506553.714831936,471433.76512524,1617639.56516794,1971329.58514088,2335994.96850729,3563491.21812618
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Adult Female,2400164.82079972,434413.588802308,981338.968406939,2088872.28107712,2393386.48992116,2706318.00477755,3842376.47019784
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Adult Male,32157.6441166039,335676.526158564,-975594.508214892,-210030.539893503,24836.8745624049,267168.364635598,1074572.88199521
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Overall,12601266.0031278,3658024.0467191,1631534.56242477,9954542.98445727,12512835.8464814,15183612.6393317,24177159.8377099
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Neonatal Combined,6329493.88099248,1823250.75928508,1011933.45471977,5007316.60479541,6279268.24466874,7595274.64274825,12111153.7084985
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Juvenile Combined,3839449.65721903,1077848.0694236,613856.647512953,3061659.88517019,3813529.53744878,4590841.56498066,7202641.72894081
2023-08-14,16:29,AL,10000,Past,G,PPR,Cml Pop Growth,Adult Combined,2432322.46491633,763393.285748873,5744.46019204683,1877812.57519175,2420865.57572556,2976795.62500697,4907379.19113376
